media_movil_6m,lag_3,vix,oro_return,eurusd,lag_12,lag_6,volatilidad_3m,inflacion_usa,sp500_return,tipos_fed,curva10Y2Y,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
4.524014751116435,-0.050704723865377166,59.88999938964844,-0.18005035714502649,1.2701960802078247,0.23770154451833236,0.21219551199586917,0.2031271178231192,0.03731057889956513,-0.16942452401777075,0.97,2.45,-0.05340476099965974,-0.13867455567387132,1.81,2.01,2.28,0.04953319875136075,0.054975120783418374,0.039037609759888126,39.38999938964844,20.649999618530273,22.940000534057617,1.85,1.47
4.044207334518433,0.06656167337809404,55.279998779296875,0.1386719114213657,1.2675074338912964,-0.040694845836735216,0.0850817067446088,0.14140268677349557,0.010999174706166848,-0.0748490423387097,0.39,1.93,-0.13867455567387132,-0.07899018109501232,0.97,2.0,1.98,0.03731057889956513,0.053080171620912386,0.04088413823123993,59.88999938964844,39.38999938964844,20.649999618530273,2.45,1.47
3.6342632373174033,-0.32955830013534526,40.0,0.08257775345611007,1.3979953527450562,0.08703750411784772,-0.11290034010433647,0.043756477947284655,-0.0002222800255385904,0.007821576633499472,0.16,1.49,-0.07899018109501232,0.056004831502019625,0.39,1.81,2.0,0.010999174706166848,0.04953319875136075,0.04935966105947864,55.279998779296875,59.88999938964844,39.38999938964844,1.93,1.85
3.290587385495504,-0.05340476099965974,44.84000015258789,0.04945678294983269,1.2850992679595947,-0.31663971049789785,-0.050704723865377166,0.09973794144834644,-0.0011358601902212717,-0.08565734305805428,0.15,1.93,0.056004831502019625,-0.009098089042865243,0.16,0.97,2.01,-0.0002222800255385904,0.03731057889956513,0.054975120783418374,40.0,55.279998779296875,59.88999938964844,1.49,2.45
2.8899818658828735,-0.13867455567387132,46.349998474121094,-0.011222360879981408,1.2678931951522827,-0.07638913545806336,0.06656167337809404,0.06751166346265922,8.463140671510772e-05,-0.10993119762019943,0.22,2.02,-0.009098089042865243,0.17702446734390964,0.15,0.39,2.0,-0.0011358601902212717,0.010999174706166848,0.053080171620912386,44.84000015258789,40.0,55.279998779296875,1.93,1.93
2.8473347822825112,-0.07899018109501232,44.13999938964844,-0.011045439229463105,1.3246963024139404,0.14781626877455767,-0.32955830013534526,0.09445082364095217,-0.004464787676623838,0.08540446199532292,0.18,1.9,0.17702446734390964,0.19701272862643537,0.22,0.16,1.81,8.463140671510772e-05,-0.0002222800255385904,0.04953319875136075,46.349998474121094,44.84000015258789,40.0,2.02,1.49
2.938422441482544,0.056004831502019625,36.5,-0.017717899769023826,1.323521614074707,0.21219551199586917,-0.05340476099965974,0.11366823489535566,-0.005763244243767063,0.09392507914826331,0.15,2.25,0.19701272862643537,0.07931358648066422,0.18,0.15,0.97,-0.004464787676623838,-0.0011358601902212717,0.03731057889956513,44.13999938964844,46.349998474121094,44.84000015258789,1.9,1.93
3.153856714566549,-0.009098089042865243,28.920000076293945,0.09891094013531898,1.4120903015136719,0.0850817067446088,-0.13867455567387132,0.06298152492334615,-0.01015761495855172,0.05308144638516654,0.18,2.55,0.07931358648066422,0.048744219227470964,0.15,0.22,0.39,-0.005763244243767063,8.463140671510772e-05,0.010999174706166848,36.5,44.13999938964844,46.349998474121094,2.25,2.02
3.4389049212137857,0.17702446734390964,26.350000381469727,-0.05281979245178192,1.4038830995559692,-0.11290034010433647,-0.07899018109501232,0.07828486992548639,-0.012291746182109153,0.00019582726560996022,0.21,2.42,0.048744219227470964,0.14715964652902302,0.18,0.18,0.16,-0.01015761495855172,-0.004464787676623838,-0.0002222800255385904,28.920000076293945,36.5,44.13999938964844,2.55,1.9
3.804753065109253,0.19701272862643537,25.920000076293945,0.028691659283328397,1.4260046482086182,-0.050704723865377166,0.056004831502019625,0.05037057740601696,-0.01958761003762277,0.07414172714778422,0.16,2.39,0.14715964652902302,0.029500244084600835,0.21,0.15,0.15,-0.012291746182109153,-0.005763244243767063,-0.0011358601902212717,26.350000381469727,28.920000076293945,36.5,2.42,2.25
