media_movil_12m,oro_return,volatilidad_3m,vix,curva10Y2Y,inflacion_usa,lag_3,lag_12,lag_2,sp500_return,tipos_fed,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
3.0211827556292215,0.01981944749980924,0.03658493884578794,23.3799991607666,0.39,0.01897448478900876,0.21432858609083127,-0.0016189021771269019,0.007014206971253323,0.012863572018857905,5.02,0.05100184615667325,0.10824630146929004,5.26,5.25,5.26,0.023178905864958077,0.02709885742672613,0.02420260782347028,23.520000457763672,16.229999542236328,13.050000190734863,0.22,-0.02
3.211996018886566,0.10371469211436657,0.028622230417048068,18.0,0.62,0.028338264299802685,0.007014206971253323,0.13456152618419082,0.07964584790552642,0.03579400817860079,4.94,0.10824630146929004,0.2377017847240046,5.02,5.25,5.26,0.01897448478900876,0.02692765113974227,0.027981972959439272,23.3799991607666,23.520000457763672,16.229999542236328,0.39,0.16
3.483585238456726,0.06623588181956741,0.09564911296835185,18.530000686645508,0.54,0.03610698365527476,0.07964584790552642,0.05326059471877009,0.05100184615667325,0.014822338223554832,4.76,0.2377017847240046,-0.04069510358117079,4.94,5.26,5.25,0.028338264299802685,0.023178905864958077,0.025929247633283525,18.0,23.3799991607666,23.520000457763672,0.62,0.22
3.7094979286193848,-0.012373721960819095,0.1393120548152728,22.8700008392334,0.93,0.04373267326732666,0.05100184615667325,0.13048825349831272,0.10824630146929004,-0.04404341737941575,4.49,-0.04069510358117079,0.08703755214118236,4.76,5.02,5.25,0.03610698365527476,0.01897448478900876,0.02709885742672613,18.530000686645508,18.0,23.3799991607666,0.54,0.39
3.991988559563955,0.06737408768165909,0.13935576159340066,22.5,0.99,0.04108813392417532,0.10824630146929004,-0.07440555685409345,0.2377017847240046,-0.008628508561297932,4.24,0.08703755214118236,-0.3166394189439893,4.49,4.94,5.25,0.04373267326732666,0.028338264299802685,0.02692765113974227,22.8700008392334,18.530000686645508,18.0,0.93,0.62
4.1157965660095215,0.1051622771895202,0.20632336816408625,26.200000762939453,1.5,0.04294695655165981,0.2377017847240046,0.010490819828580689,-0.04069510358117079,-0.06116343227776988,3.94,-0.3166394189439893,-0.07638888807168265,4.24,4.76,5.26,0.04108813392417532,0.03610698365527476,0.023178905864958077,22.5,22.8700008392334,18.530000686645508,0.99,0.54
4.216604193051656,0.053538487835006254,0.2030532015382393,26.540000915527344,1.88,0.04142959270611968,-0.04069510358117079,-0.013064337024332628,0.08703755214118236,-0.03476119273728817,2.98,-0.07638888807168265,0.14781592071146488,3.94,4.49,5.02,0.04294695655165981,0.04373267326732666,0.01897448478900876,26.200000762939453,22.5,22.8700008392334,1.5,0.93
4.3428069949150085,-0.05750433575025271,0.23227386005904624,25.610000610351562,1.83,0.03974903550134434,0.08703755214118236,0.09809679251266568,-0.3166394189439893,-0.005959623397817415,2.61,0.14781592071146488,0.2121950456031576,2.98,4.24,4.94,0.04142959270611968,0.04108813392417532,0.028338264299802685,26.540000915527344,26.200000762939453,22.5,1.88,0.99
4.5277829964955645,-0.05828424329031312,0.15148880859574662,20.790000915527344,1.48,0.039037609759888126,-0.3166394189439893,0.07415775779369405,-0.07638888807168265,0.047546697641229096,2.28,0.2121950456031576,0.08508199768690416,2.61,3.94,4.76,0.03974903550134434,0.04294695655165981,0.03610698365527476,25.610000610351562,26.540000915527344,26.200000762939453,1.83,1.5
4.69631952047348,0.028395920661369756,0.06355829839660512,17.829999923706055,1.4,0.04088413823123993,-0.07638888807168265,0.21432858609083127,0.14781592071146488,0.01067418170406853,1.98,0.08508199768690416,-0.11290062873209994,2.28,2.98,4.49,0.039037609759888126,0.04142959270611968,0.04373267326732666,20.790000915527344,25.610000610351562,26.540000915527344,1.48,1.88
4.809575180212657,0.010094685250024993,0.16383021942742154,23.950000762939453,1.36,0.04935966105947864,0.14781592071146488,0.007014206971253323,0.2121950456031576,-0.08596238482631446,2.0,-0.11290062873209994,-0.05070493093483386,1.98,2.61,4.24,0.04088413823123993,0.03974903550134434,0.04108813392417532,17.829999923706055,20.790000915527344,25.610000610351562,1.4,1.83
